ID,Timesamp,Conen
1220831037405761537,2020-01-24 22:09:35,"We ae in he middle of a climae emegency. Ou Geen New Deal, which will ceae 20 million good-paying jobs, is he only poposal pu foh by any candidae ha is bold enough o addess his cisis."
1220820748123758592,2020-01-24 21:28:42,"Young people: his is you elecion.
If you un ou in ecod numbes we will no only bea Tump.
We will ensue ha climae caasophe is pevened."
1220775540342345733,2020-01-24 18:29:04,"RT @henaion: ""Sandes is uniquely eady o bea Tump because he embodies he opposie of Tumpism."" hps://.co/oDFIg8ZQh2"
1220773001941209089,2020-01-24 18:18:59,"I have seen him lisen and ac, and ha makes me vey confiden abou his consisency, confiden in his values, confiden in his pupose and ha he knows his pupose and ha hes going o follow i. ì@kendick38 hps://.co/hN2IMEJZN"
1220760231061413890,2020-01-24 17:28:14,Aboion is healh cae.
1220732767220248576,2020-01-24 15:39:06,"Congaulaions o labo aciviss and woking class Minneapolians on anohe had fough vicoy o aise he minimum wage o $15 an hou. Now we mus follow hei lead and ensue a livable wage in all 50 saes.
hps://.co/ojcf0T1y9"
1220725110824493057,2020-01-24 15:08:41,"We have he lead. If we have he esouces o hold i, we ae going o win. Can you chip ino ou campaign oday? Make a conibuion hee: hps://.co/sTePMcxjn4 hps://.co/jDZF3aj0kN"
1220721695402622976,2020-01-24 14:55:06,"RT @cascamike: a single soy has he poenial o move millions who see hei soy in yous.
 hps://.co/XvpjTMByG0"
1220721008165998597,2020-01-24 14:52:22,"RT @PykeA: ""When we sep fowad o shae ou soies, we ealize we ae no alone. We ealize ou issues ae collecive issues, and ou pa¶"
1220720950121050128,2020-01-24 14:52:09,"RT @biebiejoy: So honoed o be a pa of his video.
Ou video eam is jus incedible! •∞ hps://.co/wTHTd6zkc"
1220720823062945795,2020-01-24 14:51:38,RT @KeeangaYamaha: Us no me hps://.co/kie8mRflV
1220720557894832134,2020-01-24 14:50:35,"Togehe, we ae fa moe poweful han he poliical and economic esablishmen hinks we ae."
1220720056973262854,2020-01-24 14:48:36,"RT @MakPocan: I'm coming o Iowa!
This weekend, I'll be coming down o campaign fo ou nex pesiden, @BenieSandes.
I'm kicking i o¶"
1220700808200761345,2020-01-24 13:32:06,"Congaulaions @CoWINSpoliics fo ensuing 31,000 sae wokes ha cae fo veeans, poec ou public lands, ensue clean ai and wae, mainain ou oads and bidges, and poec Coloados qualiy of life, can negoiae. hps://.co/00HnHxRhF"
1220520177126670336,2020-01-24 01:34:21,"Young people should be vey poud. They ae he mos pogessive geneaion in hisoy, and if hey voe in high numbes hey will ansfom Ameica. Live fom Ginnell College wih @iPhilSomehing, @swalke06, @MMFlin: hps://.co/RDJXDR31hB"
1220519083143241729,2020-01-24 01:30:00,I'm vey poud o be Jewish and I look fowad o becoming he fis Jewish pesiden in he hisoy of his couny. hps://.co/P4ARCyMZJG
1220494519667503106,2020-01-23 23:52:23,"RT @janeosandes: Lived his Vice piece on 242 Main, he youh cene designed, buil, &amp; saffed by eenages woking w/ hen-Mayo @Benie¶"
1220489601611182084,2020-01-23 23:32:51,"Ae you willing o figh fo someone else as much as you'e willing o figh fo youself? If we do ha, we will ansfom his couny. hps://.co/exoCPYwew"
1220466188704190469,2020-01-23 21:59:49,Moe lies. hps://.co/RjUGVGdo7p hps://.co/hIxRCKx7qz
1220456967086407681,2020-01-23 21:23:10,"Caalys Phamaceuicals aised he pice of a lifesaving dug fom $0 o $375,000.
Thei geed is puing lives like Rebecca's in dange.
When we ae in he Whie House we will end hei geed once and fo all. hps://.co/sqNCjz1VKR"
1220445820505546755,2020-01-23 20:38:53,"I hink I'll pobably voe fo Benie... Hes been insanely consisen his enie life. Hes basically been saying he same hing, been fo he same hing his whole life. And ha in and of iself is a vey poweful sucue o opeae fom. -Joe Rogan hps://.co/fuQP0KwGGI"
1220425921129340928,2020-01-23 19:19:48,"This campaign is no jus abou me. I is abou building a movemen of human solidaiy and saying ha when one of us hus, all of us hu. hps://.co/hHMzoORfB"
1220401250040209408,2020-01-23 17:41:46,"Copoae geed has no place in healh cae. I sand wih he 8,000 nuses and caegives of @SEIU1199NW in Washingon sae who ae fighing fo a fai conac and safe saffing a @Swedish Healh. hps://.co/p4zpDa3ud"
1220379647461990403,2020-01-23 16:15:56,"Weve neve, eve, eve in ou lifeime had a candidae who will do moe fo woking people han Benie Sandes."" -@johncusack hps://.co/COgPPSDg1"
1220376200520093696,2020-01-23 16:02:14,RT @MoveOn: Eveyday Ameicans will be iche and healhie wih Medicae fo All. hps://.co/izx9JOKbE
1220360774599827456,2020-01-23 15:00:56,"Congaulaions o San Fancisco fo aking his impoan sep. When we ae in he Whie House, we will end cash bail naionwide. No one should be in jail because hey ae oo poo o pos bail. hps://.co/yGZjdzT5VJ"
1220357645368020997,2020-01-23 14:48:30,"The membes of @ATUComm have once again poven why unions ae so essenial o wokes. They wen on sike fo 84 days, and ou public ansi sysem is bee fo i. Thank you, @ATULocal689. hps://.co/TaNPUZD5CI"
1220350624438669312,2020-01-23 14:20:36,"RT @ZephyTeachou: Sandes' abiliy o build usîwhich he has poved he can do acoss ace, class, and pay linesîwill anslae ino ¶"
1220191461905399809,2020-01-23 03:48:09,"Hes unafaid and hes unapologeic... I like he fac ha he is willing o figh fo a bee Ameica î fo he leas, he fallen, he lef behind.
Thank you Dalhi Myes. Togehe, we will defea he mos dangeous pesiden in moden hisoy. hps://.co/w2m7zHRs6"
1220167878584033280,2020-01-23 02:14:26,"Im honoed o eceive UPTE-CWA 9119s suppo. As pesiden, Ill coninue o sand on he side of wokes and unions like UPTE-CWA 9119 in he figh fo a fai and jus economy ha woks fo all of us. hps://.co/JqN7VVXdEH"
1220135387584180226,2020-01-23 00:05:20,Public libaies ae essenial o ou communiies. The wokes who povide hese vial sevices deseve adequae saffing and safe woking condiions. I'm poud o sand in solidaiy wih he membes of @seiu1199wvkyoh as hey figh fo a fai conac. hps://.co/eMAe4VpNN9
1220124103090343937,2020-01-22 23:20:29,Tha's funny. Jamie Dimon seemed fine wih copoae socialism when his bank go a $416 billion bailou fom Ameican axpayes. hps://.co/KYhvG2kVv
1220106413583880196,2020-01-22 22:10:12,RT @HJBenjamin: In which I use my own pesonal bannanagams iles o pomoe @BenieSandes and his plan o change he healh cae sysem h¶
1220103102956625920,2020-01-22 21:57:02,"The ime is long, long, long ovedue fo Medicae fo All. Wach he pemiee of ou new video seies on healh cae in Ameica, naaed by @HJBenjamin: hps://.co/Wf1BCva09f"
1220096492813389824,2020-01-22 21:30:46,"I's ime fo Medicae fo All. Tune in a 5 pm ET on hps://.co/cJeVTnsJHE fo he pemiee of ou new video seies on healh cae in Ameica, naaed by @HJBenjamin. hps://.co/N1VnIE9cA2"
1220076440315670528,2020-01-22 20:11:05,"Ove and ove, Donald Tump pomised Ameicans ha he would no cu Social Secuiy and Medicae.
He lied.
When we win, we'e no going o jus poec Social Secuiy and Medicae, we'e going o expand hem.
hps://.co/Yk71q5yXgg"
1220072354895867904,2020-01-22 19:54:51,"The igh o an aboion is a fundamenal igh.
Ou adminisaion will codify aboion ighs ino fedeal law, pass Medicae fo All which epeals he Hyde Amendmen, and only appoin judges who will defend #RoevWade."
1220066756414361602,2020-01-22 19:32:37,"The way we bea Tump is wih he lages voe unou in he hisoy of he couny.
We win i wih a campaign of enegy and exciemen.
We ae ha campaign."
1220037132699557888,2020-01-22 17:34:54,I sand wih he educaos of @SilveFallsEA in Oegon in hei figh fo bee eamen and jus wages. Educaos in he iches couny on Eah should no have o suggle o ge by. hps://.co/XqQpBdFNn
1220022580926734336,2020-01-22 16:37:04,"Wha's ""unealisic"" is hinking we will le fossil fuel companies coninue o desoy he plane.
The ouageous geed of companies like BP go us ino his cisis.
We ae going o solve he climae cisis, end hei geed and hold hem accounable fo he damage hey caused. hps://.co/bCdOQZpckK"
1220019538827399169,2020-01-22 16:24:59,@_isha_maie Thank you Paicia!
1220015334326927360,2020-01-22 16:08:17,"Anyone looking a ou couny's dysfuncional healh cae sysem has o ask, ""How he hell did we ge hee?""
Today a 5 pm ET on hps://.co/cJeVTnsJHE, wach ou new video seies, naaed by @HJBenjamin, on he hisoy of ou boken sysem and why we need Medicae fo All. hps://.co/W3NFIJVCfc"
1220012989631340544,2020-01-22 15:58:58,RT @RollingSone: Bon Ive and Vampie Weekend will play shows in suppo of Benie Sandes in he Democaic pimay ahead of he Iowa cau¶
1220008439948238849,2020-01-22 15:40:53,"RT @bonive: Le's do wha we all should have done. See you hee! 
#ILikeBenie hps://.co/XdnmnNpkJf"
1220000632876228610,2020-01-22 15:09:52,"I'm vey excied o announce ou wo caucus conces, wih @bonive in Clive and @vampieweekend (acousic) in Ceda Rapids! RSVP hee:
1/31 wih Bon Ive in Clive: hps://.co/B206kfaHLw
2/1 wih Vampie Weekend (acousic) in Ceda Rapids:
hps://.co/f4ZlSSyw3s hps://.co/qTgT5sKRew"
1219994064923373573,2020-01-22 14:43:46,"RT @PamilaJayapal: Gea news, bu we ae no leing up! #TeamBenie is winning because of @BenieSandes bold ideas, seadfasness &amp; cla¶"
1219815261118902272,2020-01-22 02:53:15,"Les be hones, Joe. One of us fough fo decades o cu Social Secuiy, and one of us didn. Bu don ake i fom me. Take i fom you. hps://.co/qh7qb1Hmcl"
1219809407221010432,2020-01-22 02:30:00,"Ou couny is facing a cisis in menal healh.
We mus ea addicion as a healh issue, no a ciminal issue.
And we mus say ha menal healh cae is pa of healh cae. Menal healh cae will be coveed unde Medicae fo All."
1219795853415780352,2020-01-22 01:36:08,RT @HJBenjamin: I would agee hps://.co/Z2IXPyMV31
1219790532529885184,2020-01-22 01:15:00,"To esoe ou one peson, one voe democacy, we mus pass a consiuional amendmen o oveun Ciizens Unied and sop he slide o oligachy."
1219789311484268551,2020-01-22 01:10:09,"I sand wih he woking people of he @RaiseheWageVA coaliion as hey figh fo a minimum wage of $15 an hou. Wokes should no have o choose beween en, healh cae and food evey monh. We mus guaanee a living wage fo all. hps://.co/pRZ3mVeab"
1219788909678383105,2020-01-22 01:08:33,"RT @AOC: No me, Us means building a mass movemen fo social, economic, and acial jusice.
And movemen means we cay and cae fo on¶"
1219788717491130368,2020-01-22 01:07:47,"Healh cae should no be a pivilege. I mus be a igh.
Tune in omoow a 5 pm ET on hps://.co/cJeVTnsJHE fo he pemiee of ou new video seies on Medicae fo All, naaed by @HJBenjamin. hps://.co/nOM0WY4bUQ"
1219772161742630912,2020-01-22 00:02:00,"He has inegiy and honesy and I feel like I would us him in office o make he bes decisions, and no jus poliically moivaed decisions. hps://.co/hcEjT1G3ZF"
1219739722840530944,2020-01-21 21:53:06,"Making healh cae a igh.
A living wage fo all.
Repoducive ighs.
Immigaion efom.
Ciminal jusice efom.
Addessing climae change.
Making highe educaion uiion-fee.
These ae no adical ideasîhey ae wha he Ameican people wan. hps://.co/AByeLQqxS"
1219726611462807552,2020-01-21 21:01:00,"The op 1% own moe han wice as much wealh as he es of humaniy combined.
We live in a wold whee a handful of billionaies have exaodinay conol ove he economic and poliical life of he global communiy.
I don' hink ha's he wold we should be living in."
1219715814804336644,2020-01-21 20:18:06,"Thank you o he @ACPIneniss fo coming ou in suppo of a Medicae fo All, single-paye healh cae sysem. Togehe we will end he disgace of a sysem designed o pu copoae pofis ove Ameicans' healh. hps://.co/qzvZZmP0xN"
1219713173986607104,2020-01-21 20:07:36,"When I am in he Whie House, we will immediaely launch he decade of he Geen New Deal, a 10-yea, naionwide mobilizaion o solve ou climae cisis ceneed aound jusice and equiy. The science is clea. We mus ac immediaely on he climae cisis. #ScienceNoSilence hps://.co/y27S1J3nW8"
1219710696809803779,2020-01-21 19:57:45,"""One of he hings I hink is so poweful abou his campaign is he empowemen of eveyday woking people."" ìDionna Langfod, Des Moines School Boad hps://.co/TP0UO38XeZ"
1219702701749043201,2020-01-21 19:25:59,"RT @PamilaJayapal: Las nigh wih @BenieSandes &amp; 750+ passionae &amp; pogessive Iowans eady fo change! 
#NoMeUs hps://.co/4kq6EeQ¶"
1219683485922865153,2020-01-21 18:09:38,"Today maks 10 yeas since he disasous Ciizens Unied Supeme Cou decision, which allows copoaions o spend unlimied money on elecions.
We ae going o oveun ha decision and ge copoae money ou of poliics.
Read ou plan hee:
hps://.co/kMGmyf4DMZ"
1219657992355958785,2020-01-21 16:28:20,"We'e aking on he enie damn 1% on his campaign.
They may have he money. Bu we have he people.
We can build he kind of movemen ha can ake hem on and win. 
Chip in o ou gassoos movemen befoe he nex FEC deadline: hps://.co/hGiV0j26p7"
1219654134032453632,2020-01-21 16:13:00,"We canno keep a sysem ha foces people wih disabiliies ino nusing homes and insiuions o pad he pofis of hei insuance companies. Well end Iowas pivaized sysem ha les insues make money by denying cae o people wih disabiliies.
hps://.co/GpzcEH4dU"
1219644074506051585,2020-01-21 15:33:01,"Wih his billionaie fiends in Davos, Tump claims ""Ameica's exaodinay pospeiy.""
Meanwhile, income and wealh inequaliy explodes, half ou people live paycheck o paycheck, and moe han 500,000 ae homeless.
We need ""exaodinay pospeiy"" fo wokes, no he 1%."
1219456181120487424,2020-01-21 03:06:24,"We need a govenmen ha believes in jusice, no geed."
1219439103403601922,2020-01-21 01:58:32,"A gowing numbe of docos ae sick and ied of he enomous wase and bueaucacy in ou cuel and dysfuncional healh cae sysem.
Medicae fo All will give docos he feedom o focus on making hei paiens healhy, no making healh insuance execuives wealhy. hps://.co/JaxnF6UDHg"
1219438894107766791,2020-01-21 01:57:43,"RT @PamilaJayapal: Wha some call adical, @BenieSandes and I call common sense. #NoMeUs hps://.co/NoD80CNOF0"
1219403052584701952,2020-01-20 23:35:17,"RT @PamilaJayapal: Im abou o ake he sage in Des Moines whee Ill fomally endose @BenieSandes fo Pesiden.
Tune in! hps://¶"
1219402166185517056,2020-01-20 23:31:46,"Togehe we can ceae a naion ha leads he wold in he suggle fo peace and fo economic, acial, social and envionmenal jusice. Join us live in Des Moines wih Rep. @PamilaJayapal! hps://.co/qaSKs5mp"
1219378344057344000,2020-01-20 21:57:06,"One yea fom oday we will swea in a new pesiden.
When we sand ogehe, when we ejec he foces of geed, haed and bigoy, we can be incedibly poweful.
Le's ake ou movemen o he Whie House and ansfom his couny ino he naion we know we can become. hps://.co/VdW6m8dlnU"
1219377394550743041,2020-01-20 21:53:20,"RT @MakPocan: Came o Las Vegas fo he magic and sayed fo he movemen. ä
So excied o be making my fis sop fo @BenieSandes in¶"
1219364541936611329,2020-01-20 21:02:16,RT @janeosandes: I love his man hps://.co/WBa89F04uW
1219349805849305091,2020-01-20 20:03:42,"RT @PamilaJayapal: Is an hono o endose ¶@BenieSandes© along wih my fabulous Pogessive Caucus Co-Chai ¶@MakPocan©! 
Ameica ne¶"
1219345097587773440,2020-01-20 19:45:00,"""The policy of Sandes' campaign, much like he Poo People's Campaign of D. King, o Eugene Debs' campaign 100 yeas ago befoe him, i is aligned fo all people."" ì@KilleMike hps://.co/7RXDJ1OxX2"
1219337813470208004,2020-01-20 19:16:03,Ou job is no jus o emembe he hisoy of D. King. I is o absob his evoluionay spii and apply i oday. And ha means we will figh acism in evey pa of Ameican sociey. #MLKDay hps://.co/ul9ikDX31e
1219326163476041728,2020-01-20 18:29:46,"If we do no allow Tump and his fiends o divide us by he colo of ou skin, whee we wee bon, ou sexual oienaion o ou eligionîif we sand ogehe, hee is nohing ha we canno accomplish in he figh fo acial, economic, social and envionmenal jusice."
1219299620410421259,2020-01-20 16:44:17,"Togehe, we ae going o live up he values D. King espoused and end he haed coming fom he Tump adminisaion. Join us live a King Day a he Dome in Souh Caolina. #MLKDay hps://.co/lFRnaLgI3z"
1219281110829617152,2020-01-20 15:30:44,"RT @ninaune: OP-ED: In Honoing King's Legacy, We Mus Commi o The Wok Tha Cos Him His Life | | BlackPessUSA hps://.co/8XpmlOR1¶"
1219277834188881920,2020-01-20 15:17:43,"D. King pu his life on he line, ime and ime again, in he suggle fo acial, economic and social jusice.
Le us do moe han hono and emembe D. King.
Le us be faihful o his evoluionay spii and his call fo a adical evoluion of values. #MLKDay"
